Date,resid
2006-11-17,-0.025815556547781962
2006-11-20,-0.02863777664006481
2006-11-21,-0.03160938654146192
2006-11-22,-0.03457775097847983
2006-11-27,-0.03754480953646051
2006-11-28,-0.0404663174434951
2006-11-29,-0.043386150747978025
2006-11-30,-0.04685119621416395
2006-12-01,-0.05063686180843835
2006-12-04,-0.05465067589524619
2006-12-05,-0.05808967696979768
2006-12-06,-0.06131416902962068
2006-12-07,-0.06483505828426651
2006-12-08,-0.06760934705468015
2006-12-11,-0.07057425137354635
2006-12-12,-0.07381173937943739
2006-12-13,-0.0761916859645181
2006-12-14,-0.07834394040110533
2006-12-15,-0.08056317167763756
2006-12-18,-0.0825676634522241
2006-12-19,-0.08455992153519185
2006-12-20,-0.08656917385587082
2006-12-21,-0.08885767788859679
2006-12-22,-0.09040292157941639
2006-12-26,-0.09223342296193549
2006-12-27,-0.09378539506428396
2006-12-28,-0.09496618451501487
2006-12-29,-0.09602001789452182
2007-01-03,-0.09727052124985022
2007-01-04,-0.09889529523693316
2007-01-05,-0.10002127369233262
2007-01-08,-0.10097288495527763
2007-01-09,-0.10183670816926312
2007-01-10,-0.10259960707073247
2007-01-11,-0.10266962138268172
2007-01-12,-0.10236678802014681
2007-01-16,-0.10215580033310591
2007-01-17,-0.10167978755596176
2007-01-18,-0.10177845087472426
2007-01-19,-0.10148204017806498
2007-01-22,-0.10126507860325273
2007-01-23,-0.10066963704040074
2007-01-24,-0.10022694961337669
2007-01-25,-0.09911734180120454
2007-01-26,-0.09776410046758628
2007-01-29,-0.09622791174214923
2007-01-30,-0.09518221552983563
2007-01-31,-0.09454040645550582
2007-02-01,-0.09345570455383657
2007-02-02,-0.09266831388542712
2007-02-05,-0.092112531969851
2007-02-06,-0.092105404808106
2007-02-07,-0.09226913021223387
2007-02-08,-0.09122689959862774
2007-02-09,-0.09127578318128397
2007-02-12,-0.09079682989779386
2007-02-13,-0.09022724144071764
2007-02-14,-0.09029358991570284
2007-02-15,-0.09049382701134105
2007-02-16,-0.09097222854366724
2007-02-20,-0.0914077669608563
2007-02-21,-0.0916401535321003
2007-02-22,-0.09152202488716552
2007-02-23,-0.09196060876213669
2007-02-26,-0.09280623437077992
2007-02-27,-0.09459604615321693
2007-02-28,-0.09596743949728141
2007-03-01,-0.0976526841568047
2007-03-02,-0.09938223781392867
2007-03-05,-0.10111051003513859
2007-03-06,-0.10214139316473984
2007-03-07,-0.10342299461706242
2007-03-08,-0.10429992910275761
2007-03-09,-0.1046369706797472
2007-03-12,-0.1047951733125787
2007-03-13,-0.10548225305320046
2007-03-14,-0.10571500421691205
2007-03-15,-0.1057949584060767
2007-03-16,-0.10577324844719609
2007-03-19,-0.10553575940712119
2007-03-20,-0.10518417709590122
2007-03-21,-0.10480684081974258
2007-03-22,-0.10378894758575508
2007-03-23,-0.10230555505138697
2007-03-26,-0.10095803317804666
2007-03-27,-0.09976395796876278
2007-03-28,-0.09849293059239861
2007-03-29,-0.09690629203536213
2007-03-30,-0.09519385724012154
2007-04-02,-0.09353165696028685
2007-04-03,-0.09161316714836833
2007-04-04,-0.08966869971679886
2007-04-05,-0.08730179097902856
2007-04-09,-0.08420375365343746
2007-04-10,-0.08163553386429545
2007-04-11,-0.07928050906790997
2007-04-12,-0.07689942456877658
2007-04-13,-0.0743131541458235
2007-04-16,-0.07200805108336186
2007-04-17,-0.07021483287499362
2007-04-18,-0.06890943648748848
2007-04-19,-0.06727437745030043
2007-04-20,-0.06588245977022472
2007-04-23,-0.06458513777773082
2007-04-24,-0.0633852073930196
2007-04-25,-0.06152712083884454
2007-04-26,-0.05921625663883586
2007-04-27,-0.05704741709661694
2007-04-30,-0.055518841410254205
2007-05-01,-0.05415066396016084
2007-05-02,-0.05286493951601566
2007-05-03,-0.05136764917047784
2007-05-04,-0.049929887295483893
2007-05-07,-0.04853391677434121
2007-05-08,-0.047072683581736094
2007-05-09,-0.04543766274652188
2007-05-10,-0.044080652699552636
2007-05-11,-0.04216496062257114
2007-05-14,-0.03974657940298937
2007-05-15,-0.0372278154889989
2007-05-16,-0.03466362091887607
2007-05-17,-0.031739873114155166
2007-05-18,-0.028498454266146216
2007-05-21,-0.025425933030834912
2007-05-22,-0.022105043681091903
2007-05-23,-0.018745790850288428
2007-05-24,-0.015271462323138946
2007-05-25,-0.011584669042849025
2007-05-29,-0.007264843481955841
2007-05-30,-0.003176851795333958
2007-05-31,0.0008037828817916998
2007-06-01,0.005419399787857259
2007-06-04,0.010048934347519111
2007-06-05,0.015104659237747158
2007-06-06,0.019774513177006667
2007-06-07,0.026071140063306547
2007-06-08,0.032188664841026636
2007-06-11,0.038959894668042096
2007-06-12,0.047129224886852505
2007-06-13,0.05449107709326663
2007-06-14,0.06171754430152099
2007-06-15,0.0687955758658059
2007-06-18,0.07572683798222485
2007-06-19,0.08213152965088787
2007-06-20,0.0891012462826363
2007-06-21,0.09634296162168896
2007-06-22,0.10301019764730157
2007-06-25,0.10937278622626334
2007-06-26,0.11537688248601824
2007-06-27,0.12139376804280418
2007-06-28,0.1275811574272589
2007-06-29,0.13284423290806213
2007-07-02,0.13783404395666418
2007-07-03,0.14296776160496963
2007-07-05,0.14914420928473132
2007-07-06,0.15600906465043501
2007-07-09,0.1621706794118046
2007-07-10,0.16739891465078427
2007-07-11,0.17338596513219473
2007-07-12,0.17956895980601892
2007-07-13,0.18564252667535264
2007-07-16,0.1913953306375376
2007-07-17,0.19729027995145237
2007-07-18,0.20302693543731584
2007-07-19,0.20849020259791917
2007-07-20,0.21318392255057966
2007-07-23,0.21761305908936207
2007-07-24,0.22145866666630398
2007-07-25,0.22506927859921294
2007-07-26,0.22777043910968597
2007-07-27,0.23021363202764714
2007-07-30,0.23290239160921367
2007-07-31,0.23488550567320532
2007-08-01,0.2375636850563037
2007-08-02,0.24004380008781429
2007-08-03,0.24174205832237616
2007-08-06,0.24402075734523826
2007-08-07,0.24669748378786213
2007-08-08,0.2503039939097301
2007-08-09,0.25298390733147924
2007-08-10,0.25602443576988776
2007-08-13,0.25865627118556367
2007-08-14,0.2607955218860248
2007-08-15,0.26279890156670305
2007-08-16,0.26457012277100755
2007-08-17,0.2662765465281007
2007-08-20,0.2672941995949948
2007-08-21,0.26783679811221733
2007-08-22,0.2689230774632071
2007-08-23,0.27017858539317635
2007-08-24,0.27121481553817534
2007-08-27,0.2718635835012471
2007-08-28,0.27215071724571843
2007-08-29,0.27284562163128223
2007-08-30,0.2731011493860571
2007-08-31,0.2737846320736686
2007-09-04,0.2746800583501561
2007-09-05,0.274615432600509
2007-09-06,0.275429913174607
2007-09-07,0.27475794498602546
2007-09-10,0.27321401353124053
2007-09-11,0.2720811766079761
2007-09-12,0.27120761430521473
2007-09-13,0.27078838774275077
2007-09-14,0.2701886813084927
2007-09-17,0.2694538173011477
2007-09-18,0.2689671049419822
2007-09-19,0.26885326698296563
2007-09-20,0.27032118358955487
2007-09-21,0.2711186124157796
2007-09-24,0.2720485332528735
2007-09-25,0.2727255606355034
2007-09-26,0.2729802761980793
2007-09-27,0.2729538543615697
2007-09-28,0.27281551880754684
2007-10-01,0.2725009638083913
2007-10-02,0.2719642744838982
2007-10-03,0.2717619974504343
2007-10-04,0.270988320780141
2007-10-05,0.27153626523782837
2007-10-08,0.2721321944453489
2007-10-09,0.27276490185494373
2007-10-10,0.2736968077721362
2007-10-11,0.27464789820960417
2007-10-12,0.27635832264777455
2007-10-15,0.27787786105822104
2007-10-16,0.27931919852663684
2007-10-17,0.279778435374966
2007-10-18,0.27974119820110815
2007-10-19,0.2790387040358062
2007-10-22,0.27854573559776663
2007-10-23,0.2779893903724617
2007-10-24,0.2769451619310537
2007-10-25,0.276311588539117
2007-10-26,0.2759048947004952
2007-10-29,0.2753111490395098
2007-10-30,0.27473460662100513
2007-10-31,0.27522449921234504
2007-11-01,0.2748191264924052
2007-11-02,0.2740407191662303
2007-11-05,0.2732782168279345
2007-11-06,0.2728173712567612
2007-11-07,0.2718266491588694
2007-11-08,0.270597661575691
2007-11-09,0.2686240106345159
2007-11-12,0.26656000056694656
2007-11-13,0.2649410677789299
2007-11-14,0.26320179887020423
2007-11-15,0.26028351954891593
2007-11-16,0.25752240112597585
2007-11-19,0.25383672390624057
2007-11-20,0.25038223112840724
2007-11-21,0.24646691643927882
2007-11-23,0.24254005442180013
2007-11-26,0.2372362761197937
2007-11-27,0.23288035124616646
2007-11-28,0.229249542879711
2007-11-29,0.22441140518565653
2007-11-30,0.2197146078018381
2007-12-03,0.21417365383245662
2007-12-04,0.20868255603445185
2007-12-05,0.20336239435821574
2007-12-06,0.1986404334048849
2007-12-07,0.1948482659273485
2007-12-10,0.19167487950380918
2007-12-11,0.18656925373723496
2007-12-12,0.1828922874132863
2007-12-13,0.18048979343222177
2007-12-14,0.17794490818462821
2007-12-17,0.17400821870330013
2007-12-18,0.1699193231363852
2007-12-19,0.16480419868764906
2007-12-20,0.1599312921337439
2007-12-21,0.15641396849208078
2007-12-24,0.15340604955444054
2007-12-26,0.1509030931399089
2007-12-27,0.14764276606267826
2007-12-28,0.14313644159886119
2007-12-31,0.13783734384278193
2008-01-02,0.13145696472615048
2008-01-03,0.12487347268017951
2008-01-04,0.11809686723647109
2008-01-07,0.1109846936588645
2008-01-08,0.10364066373855968
2008-01-09,0.09680886784470191
2008-01-10,0.09093705735573608
2008-01-11,0.08423228890919515
2008-01-14,0.07731513396646218
2008-01-15,0.06987821896689861
2008-01-16,0.0629401443010324
2008-01-17,0.055237591218189004
2008-01-18,0.047264686347174574
2008-01-22,0.03740509057851449
2008-01-23,0.029321110295676918
2008-01-24,0.02216268461561792
2008-01-25,0.013476497272536922
2008-01-28,0.005424628030491459
2008-01-29,-0.0017588704712186952
2008-01-30,-0.009051903451604646
2008-01-31,-0.016577098330653125
2008-02-01,-0.024052751149150627
2008-02-04,-0.031021812865933383
2008-02-05,-0.03863297264398419
2008-02-06,-0.04597976379657108
2008-02-07,-0.05170142287146631
2008-02-08,-0.05811223331252563
2008-02-11,-0.06461707099125111
2008-02-12,-0.07052224991844976
2008-02-13,-0.07591379547448482
2008-02-14,-0.08032012128462193
2008-02-15,-0.08508997557034359
2008-02-19,-0.08857019178525102
2008-02-20,-0.09242259932273342
2008-02-21,-0.09716846929917994
2008-02-22,-0.10150712895194262
2008-02-25,-0.10482389066230328
2008-02-26,-0.10832662943929647
2008-02-27,-0.11199377324264441
2008-02-28,-0.116931007097443
2008-02-29,-0.12316710581669862
2008-03-03,-0.12897620647324387
2008-03-04,-0.13400130702818916
2008-03-05,-0.1385829308970966
2008-03-06,-0.1436938282772443
2008-03-07,-0.14911062780554027
2008-03-10,-0.1550511939137234
2008-03-11,-0.16829743709737305
2008-03-12,-0.17383878828584598
2008-03-13,-0.17828795531477382
2008-03-14,-0.1831745961211651
2008-03-17,-0.18936155087862191
2008-03-18,-0.19354828842779503
2008-03-19,-0.1992860492818626
2008-03-20,-0.20461372271362638
2008-03-24,-0.20767453176915923
2008-03-25,-0.21133365514903651
2008-03-26,-0.2154331010553247
2008-03-27,-0.2186959233820209
2008-03-28,-0.22263802139702216
2008-03-31,-0.22646309081419755
2008-04-01,-0.2289517859892599
2008-04-02,-0.2308225161693444
2008-04-03,-0.23279546155162967
2008-04-04,-0.23570279501201835
2008-04-07,-0.2380733119528578
2008-04-08,-0.2400698939870919
2008-04-09,-0.24298272700391946
2008-04-10,-0.24530966328060355
2008-04-11,-0.24809840224475738
2008-04-14,-0.2503466214914692
2008-04-15,-0.25141991882909803
2008-04-16,-0.25126589312850406
2008-04-17,-0.25102072373424755
2008-04-18,-0.2505828792716447
2008-04-21,-0.2497421396547397
2008-04-22,-0.24949173912851214
2008-04-23,-0.24889870834108127
2008-04-24,-0.24711874198780293
2008-04-25,-0.2448354928062892
2008-04-28,-0.24294606192184537
2008-04-29,-0.24069752320176993
2008-04-30,-0.23934078952409543
2008-05-01,-0.23765449542526673
2008-05-02,-0.23501780382883392
2008-05-05,-0.2322209871327484
2008-05-06,-0.22889058853597816
2008-05-07,-0.2262919623239313
2008-05-08,-0.2242843774766796
2008-05-09,-0.22214579900223785
2008-05-12,-0.21954097593114325
2008-05-13,-0.21548580655737054
2008-05-14,-0.2115973037690737
2008-05-15,-0.2086433060417689
2008-05-16,-0.20547249305426935
2008-05-19,-0.20265501699066146
2008-05-20,-0.20001574101432001
2008-05-21,-0.1973544010259854
2008-05-22,-0.19383817395919167
2008-05-23,-0.19097211165514683
2008-05-27,-0.18732398206454914
2008-05-28,-0.18291226745185005
2008-05-29,-0.17783766710252402
2008-05-30,-0.17284307591601872
2008-06-02,-0.16893677833017579
2008-06-03,-0.16543770415008763
2008-06-04,-0.16116528793583748
2008-06-05,-0.15638817366115
2008-06-06,-0.1525825106403036
2008-06-09,-0.14790439364776592
2008-06-10,-0.14258710704915245
2008-06-11,-0.13775612949640603
2008-06-12,-0.13150706541091733
2008-06-13,-0.12485838358846442
2008-06-16,-0.11791092158842695
2008-06-17,-0.11161833310621092
2008-06-18,-0.10584352904076057
2008-06-19,-0.09937147962533384
2008-06-20,-0.09331110831215723
2008-06-23,-0.08748550830657421
2008-06-24,-0.08211938135358195
2008-06-25,-0.07684407750370598
2008-06-26,-0.07209440684643255
2008-06-27,-0.06802697751565757
2008-06-30,-0.06411114871321344
2008-07-01,-0.059819259305862876
2008-07-02,-0.055879899829743396
2008-07-03,-0.05174822386388375
2008-07-07,-0.048610610590744396
2008-07-08,-0.0456583727483075
2008-07-09,-0.04313349787150529
2008-07-10,-0.04075355553122778
2008-07-11,-0.036940755042953466
2008-07-14,-0.03402407460665807
2008-07-15,-0.031308061581363136
2008-07-16,-0.027633884026327438
2008-07-17,-0.023447483612088565
2008-07-18,-0.018501138400834644
2008-07-21,-0.014043768311000682
2008-07-22,-0.00767271278504679
2008-07-23,-0.002741969857513002
2008-07-24,0.0012443272545324402
2008-07-25,0.006278175145245035
2008-07-28,0.010433040476515013
2008-07-29,0.015117621490619973
2008-07-30,0.019693549304305474
2008-07-31,0.023522162657288445
2008-08-01,0.027222447822316212
2008-08-04,0.03111653834198161
2008-08-05,0.03555873182830044
2008-08-06,0.04033834220894242
2008-08-07,0.04399051080047922
2008-08-08,0.04743693091836816
2008-08-11,0.05138134610014236
2008-08-12,0.05476390146523809
2008-08-13,0.05854967873040741
2008-08-14,0.06216401951063684
2008-08-15,0.06535903886415292
2008-08-18,0.06839272512868615
2008-08-19,0.07138032370846381
2008-08-20,0.07451054403957924
2008-08-21,0.07802284849874531
2008-08-22,0.0818500988935239
2008-08-25,0.08485480262206654
2008-08-26,0.08779893831076775
2008-08-27,0.09055936125373935
2008-08-28,0.09371045916816434
2008-08-29,0.09739807712405889
2008-09-02,0.10032520741592277
2008-09-03,0.10306288093048985
2008-09-04,0.10496517741795916
2008-09-05,0.10742466753451255
2008-09-08,0.10970706428843913
2008-09-09,0.11088849012922278
2008-09-10,0.11274232462756305
2008-09-11,0.11464729982619094
2008-09-12,0.11727509018236347
2008-09-15,0.11676008103202123
2008-09-16,0.1168657741416559
2008-09-17,0.1168702734163376
2008-09-18,0.11788952179248324
2008-09-19,0.12124065100273938
2008-09-22,0.12485112875882104
2008-09-23,0.1279686638186892
2008-09-24,0.1311232478382016
2008-09-25,0.13467881291449157
2008-09-26,0.13801877909894245
2008-09-29,0.138673234133275
2008-09-30,0.14156617821015077
2008-10-01,0.1437824586831081
2008-10-02,0.14494129835663946
2008-10-03,0.1461134290624822
2008-10-06,0.14589225583613155
2008-10-07,0.1459762750102575
2008-10-08,0.14753446353833632
2008-10-09,0.15012713775368808
2008-10-10,0.1534126675304539
2008-10-13,0.15862082966891747
2008-10-14,0.16404427680392605
2008-10-15,0.16821292167291185
2008-10-16,0.17246080631270466
2008-10-17,0.17617173927507407
2008-10-20,0.17908283417772763
2008-10-21,0.18093284784156638
2008-10-22,0.1816306070792722
2008-10-23,0.1831290984204974
2008-10-24,0.18460688608637935
2008-10-27,0.18608946992968933
2008-10-28,0.18895171837167685
2008-10-29,0.19190620875209657
2008-10-30,0.19577446940104215
2008-10-31,0.19946066761791442
2008-11-03,0.20269591094268488
2008-11-04,0.20413429641965944
2008-11-05,0.20569436890341003
2008-11-06,0.20708250638683195
2008-11-07,0.20916277897960797
2008-11-10,0.21089376871786664
2008-11-12,0.21188865114738312
2008-11-13,0.21464028842198654
2008-11-14,0.21605585141889844
2008-11-17,0.2166628494175272
2008-11-18,0.2161787154358675
2008-11-19,0.2138613171637265
2008-11-20,0.20852225468388036
2008-11-21,0.20549008381500544
2008-11-24,0.20322613316796145
2008-11-25,0.19926973157029473
2008-11-26,0.19432474766410918
2008-11-28,0.18877370591211914
2008-12-01,0.1815068267662138
2008-12-02,0.1737662867753845
2008-12-03,0.1657148616282781
2008-12-04,0.15694027534526456
2008-12-05,0.14940409989903608
2008-12-08,0.142387856402009
2008-12-09,0.1344993935215379
2008-12-10,0.1269851944170326
2008-12-11,0.11888467579636718
2008-12-12,0.11014460819678387
2008-12-15,0.100999583566807
2008-12-16,0.08969849885795007
2008-12-17,0.07772876032903472
2008-12-18,0.06487187504285641
2008-12-19,0.05277251817998296
2008-12-22,0.0410399410403218
2008-12-23,0.029776557958626323
2008-12-24,0.01891900092245874
2008-12-26,0.007712603029955856
2008-12-29,-0.003637852795291746
2008-12-30,-0.015451257016052988
2008-12-31,-0.025581221658774925
2009-01-02,-0.03447548137974836
2009-01-05,-0.04216253421492554
2009-01-06,-0.050266850758620196
2009-01-07,-0.057742986386264836
2009-01-08,-0.06548603920238258
2009-01-09,-0.07385674271723008
2009-01-12,-0.08292235290079873
2009-01-13,-0.09192904043699428
2009-01-14,-0.1017104656516485
2009-01-15,-0.11118535391818442
2009-01-16,-0.11928116185342146
2009-01-21,-0.1252854930757337
2009-01-22,-0.13076147353661105
2009-01-23,-0.1359032626286445
2009-01-26,-0.14062671308595887
2009-01-27,-0.14639581342815097
2009-01-28,-0.15074224141851128
2009-01-29,-0.1532962373519987
2009-01-30,-0.15591998205179758
2009-02-02,-0.15978125802251048
2009-02-03,-0.16194857242776553
2009-02-04,-0.16377466104144106
2009-02-05,-0.16576183990717022
2009-02-06,-0.16688542426453729
2009-02-09,-0.16779427517723539
2009-02-10,-0.1703811475289036
2009-02-11,-0.17327490620866765
2009-02-12,-0.17601855645417563
2009-02-13,-0.1775847513486759
2009-02-18,-0.1801408894744036
2009-02-19,-0.18181415215334185
2009-02-20,-0.184195931710768
2009-02-23,-0.1865789302429896
2009-02-24,-0.18856908401589456
2009-02-25,-0.18960113436646553
2009-02-26,-0.18999938237376862
2009-02-27,-0.19035855460639922
2009-03-02,-0.19232830774149484
2009-03-03,-0.19414092744380718
2009-03-04,-0.19526063129001237
2009-03-05,-0.19780572441167438
2009-03-06,-0.20008633182349944
2009-03-09,-0.20243003572665047
2009-03-10,-0.20317541600302055
2009-03-11,-0.20487532042680345
2009-03-12,-0.20717861650239727
2009-03-13,-0.20949651987244763
2009-03-16,-0.21088876068082915
2009-03-17,-0.21207197604466976
2009-03-18,-0.21759519015602358
2009-03-19,-0.22243053124360407
2009-03-20,-0.22701053115866732
2009-03-23,-0.23146621586915705
2009-03-24,-0.23526843164972044
2009-03-25,-0.23826203777223381
2009-03-26,-0.24170002468514828
2009-03-27,-0.2446314132539314
2009-03-30,-0.2478100947117225
2009-03-31,-0.25117952579759956
2009-04-01,-0.2548106414202998
2009-04-02,-0.2569921419829024
2009-04-03,-0.25796890920378085
2009-04-06,-0.25854199650859205
2009-04-07,-0.2590991801387983
2009-04-08,-0.26003040373649655
2009-04-09,-0.26036997714895854
2009-04-13,-0.26121079022285376
2009-04-14,-0.2627650898568172
2009-04-15,-0.2644532586454016
2009-04-16,-0.26547343624932795
2009-04-17,-0.2653943584940176
2009-04-20,-0.2661354415284952
2009-04-21,-0.26600329028315234
2009-04-22,-0.26558068358592835
2009-04-23,-0.2654730210795858
2009-04-24,-0.26480971437629863
2009-04-27,-0.2647424459356554
2009-04-28,-0.2637605799674213
2009-04-29,-0.2619052695171322
2009-04-30,-0.2601009960030552
2009-05-01,-0.2580767046958332
2009-05-04,-0.2561320701878018
2009-05-05,-0.2540880529903069
2009-05-06,-0.2524333191003762
2009-05-07,-0.24893825194707497
2009-05-08,-0.24596854941938368
2009-05-11,-0.2438768329931144
2009-05-12,-0.24174524543027534
2009-05-13,-0.24011766484227226
2009-05-14,-0.23888066310369516
2009-05-15,-0.23751908730604065
2009-05-18,-0.23520307662803838
2009-05-19,-0.23299139861024748
2009-05-20,-0.23124115874181345
2009-05-21,-0.2283102063860336
2009-05-22,-0.2250250627082972
2009-05-27,-0.21899854132005203
2009-05-28,-0.21433700781146836
2009-05-29,-0.21118492250634097
2009-06-01,-0.20598809067064286
2009-06-02,-0.2013282476277394
2009-06-03,-0.19748324561981395
2009-06-04,-0.19236293194492432
2009-06-05,-0.1865942129185711
2009-06-08,-0.1802505908396143
2009-06-09,-0.17447970800040935
2009-06-10,-0.16801651990141253
2009-06-11,-0.16235636643936557
2009-06-12,-0.15732683346745086
2009-06-15,-0.1534955939350129
2009-06-16,-0.15022996006212594
2009-06-17,-0.1467877010636367
2009-06-18,-0.14242672152307598
2009-06-19,-0.13853658141996045
2009-06-22,-0.13574103525006892
2009-06-23,-0.13366098161988924
2009-06-24,-0.13100776288413957
2009-06-25,-0.12958078708487747
2009-06-26,-0.12836415463917447
2009-06-29,-0.1274057326189956
2009-06-30,-0.12584364786610508
2009-07-01,-0.1243109538992375
2009-07-02,-0.12296931392051469
2009-07-07,-0.12232577598531497
2009-07-08,-0.12294590997629401
2009-07-09,-0.12294698198466253
2009-07-10,-0.12381504681314681
2009-07-13,-0.12435190776848876
2009-07-14,-0.12389985132733534
2009-07-15,-0.1222042319275423
2009-07-16,-0.12065905629738508
2009-07-17,-0.11855547789190612
2009-07-20,-0.11672081195156245
2009-07-21,-0.11600402812916177
2009-07-22,-0.11474016165243572
2009-07-23,-0.11243546234742327
2009-07-24,-0.11011870947200769
2009-07-27,-0.10731873461942885
2009-07-28,-0.10514654446832375
2009-07-29,-0.10277209412920646
2009-07-30,-0.10076909042995194
2009-07-31,-0.10003015052597404
2009-08-03,-0.09805520149560773
2009-08-04,-0.0955451304301694
2009-08-05,-0.09218377341155026
2009-08-06,-0.08912572536479987
2009-08-07,-0.08539880405020492
2009-08-10,-0.08242130516413898
2009-08-11,-0.08032092566142605
2009-08-12,-0.07795113769601485
2009-08-13,-0.07646294697604036
2009-08-14,-0.07540724740440367
2009-08-17,-0.0749096984597151
2009-08-18,-0.07383592758071664
2009-08-19,-0.07342720847227986
2009-08-20,-0.07339286746510434
2009-08-21,-0.07212788194784936
2009-08-24,-0.07157854377052553
2009-08-25,-0.07128178943839145
2009-08-26,-0.07091357337045805
2009-08-27,-0.07913373337489622
2009-08-28,-0.07822499460028542
2009-08-31,-0.07770768161479347
2009-09-01,-0.07747389495970765
2009-09-02,-0.07760741643110489
2009-09-03,-0.07754593557818823
2009-09-04,-0.0764677518576688
2009-09-09,-0.0749387429742296
2009-09-10,-0.07465168302756893
2009-09-11,-0.07467863389936275
2009-09-14,-0.07404590624945823
2009-09-15,-0.07307290181199019
2009-09-16,-0.07182373858562431
2009-09-17,-0.0713158519436756
2009-09-18,-0.07015450530702214
2009-09-21,-0.06884953270479639
2009-09-22,-0.06807622546270986
2009-09-23,-0.06741773376740408
2009-09-24,-0.06744696191385785
2009-09-25,-0.068008127912626
2009-09-28,-0.06919013630748486
2009-09-29,-0.07044038362804406
2009-09-30,-0.07147344489351165
2009-10-01,-0.07364241508680963
2009-10-02,-0.07526288167845914
