Date,resid
2006-11-22,4.890572209248578
2006-11-27,4.685158065194376
2006-11-28,4.46209270814378
2006-11-29,4.274166671848031
2006-11-30,4.207855570306942
2006-12-01,4.132524480273913
2006-12-04,4.125377074098939
2006-12-05,4.13416815218484
2006-12-06,4.012011437961608
2006-12-07,3.920437695179121
2006-12-08,3.796530382046061
2006-12-11,3.692412212189703
2006-12-12,3.5464786990085635
2006-12-13,3.3231368495845803
2006-12-14,3.098633536743728
2006-12-15,2.7608388182771026
2006-12-18,2.4830362370295465
2006-12-19,2.255217849484593
2006-12-20,2.10626298617653
2006-12-21,1.8913109768773726
2006-12-22,1.5937985093452038
2006-12-26,1.3692730227413623
2006-12-27,1.1518619579314908
2006-12-28,0.9649241512714415
2006-12-29,0.7705624917168299
2007-01-03,0.5434922703090246
2007-01-04,0.2608342830934527
2007-01-05,-0.16375889969234603
2007-01-08,-0.5643030284849866
2007-01-09,-0.9156994758173349
2007-01-10,-1.2304394498924829
2007-01-11,-1.5671633672880851
2007-01-12,-1.7604893984140295
2007-01-16,-2.082710003349951
2007-01-17,-2.342923095132085
2007-01-18,-2.6214153529517867
2007-01-19,-2.8155262275016417
2007-01-22,-3.0610650104662573
2007-01-23,-3.185800323726479
2007-01-24,-3.2480925553399578
2007-01-25,-3.3299637682898586
2007-01-26,-3.458552576885501
2007-01-29,-3.605498199621665
2007-01-30,-3.641288386099088
2007-01-31,-3.698334043782757
2007-02-01,-3.7276792559060885
2007-02-02,-3.835217436092038
2007-02-05,-3.9072280228767378
2007-02-06,-3.9925512939476144
2007-02-07,-4.133773878246147
2007-02-08,-4.557353512953022
2007-02-09,-4.389527737879288
2007-02-12,-4.322459798448368
2007-02-13,-4.2289161702145455
2007-02-14,-4.119297597007601
2007-02-15,-4.001167235351681
2007-02-16,-3.797236696034631
2007-02-20,-3.7666916443779033
2007-02-21,-3.5452772292835992
2007-02-22,-3.3483251862480152
2007-02-23,-3.116103313410609
2007-02-26,-2.8510880356464003
2007-02-27,-2.6069978514234244
2007-02-28,-2.507384033788362
2007-03-01,-2.3935897730041558
2007-03-02,-2.480598308790585
2007-03-05,-2.6618934255467384
2007-03-06,-2.7770427863809113
2007-03-07,-2.87784531512031
2007-03-08,-2.9228382864554114
2007-03-09,-3.003666717426697
2007-03-12,-3.180594442703938
2007-03-13,-3.423983110134271
2007-03-14,-3.7853131585713586
2007-03-15,-4.063151259190592
2007-03-16,-4.310231354061145
2007-03-19,-4.574762997931462
2007-03-20,-4.824779230810165
2007-03-21,-5.097552793746219
2007-03-22,-5.328960936965288
2007-03-23,-5.646641038934336
2007-03-26,-5.989557316538513
2007-03-27,-6.304815291896635
2007-03-28,-6.490076121572255
2007-03-29,-6.647835550026624
2007-03-30,-6.793538737221072
2007-04-02,-6.93008423637856
2007-04-03,-7.131796762989409
2007-04-04,-7.285713117400613
2007-04-05,-7.425839749416026
2007-04-09,-7.708793635796788
2007-04-10,-7.957190893409028
2007-04-11,-8.193799103255444
2007-04-12,-8.522630113992427
2007-04-13,-8.684015929160452
2007-04-16,-8.855188152865907
2007-04-17,-9.0699614142674
2007-04-18,-9.241773901221007
2007-04-19,-9.520436475511062
2007-04-20,-9.748687719260726
2007-04-23,-10.013528662151327
2007-04-24,-10.30418220757874
2007-04-25,-10.544685760469749
2007-04-26,-10.834395529526589
2007-04-27,-11.115801014085182
2007-04-30,-11.473801135093204
2007-05-01,-11.851989448628029
2007-05-02,-12.219930085582149
2007-05-03,-12.43620490792671
2007-05-04,-12.643550456807807
2007-05-07,-12.702733737410831
2007-05-08,-12.792826335411087
2007-05-09,-12.960388795870122
2007-05-10,-13.167137339435005
2007-05-11,-13.337151096177505
2007-05-14,-13.45958565196892
2007-05-15,-13.405860863379562
2007-05-16,-13.48640710903758
2007-05-17,-13.655374307549334
2007-05-18,-13.775455607186743
2007-05-21,-13.893396930812743
2007-05-22,-14.105727997269717
2007-05-23,-14.210467250720978
2007-05-24,-14.48091840405019
2007-05-25,-14.833178976173166
2007-05-29,-15.196534020859996
2007-05-30,-15.596483756088013
2007-05-31,-15.947279354259859
2007-06-01,-16.207567115659582
2007-06-04,-16.447579563779932
2007-06-05,-16.72072260102229
2007-06-06,-17.085023692214197
2007-06-07,-17.496001838374553
2007-06-08,-18.065009276891665
2007-06-11,-18.58193226322419
2007-06-12,-19.143735950041137
2007-06-13,-19.724024728261313
2007-06-14,-20.236712990726886
2007-06-15,-20.708683044118477
2007-06-18,-21.172052881482273
2007-06-19,-21.563544204759587
2007-06-20,-22.03798899173593
2007-06-21,-22.452336177136083
2007-06-22,-22.877482692946842
2007-06-25,-23.318266918776132
2007-06-26,-23.819568284317228
2007-06-27,-24.347172676124366
2007-06-28,-24.852308166738794
2007-06-29,-25.41758554989199
2007-07-02,-25.941195829491335
2007-07-03,-26.433744502887173
2007-07-05,-26.989989605900746
2007-07-06,-27.56894104791442
2007-07-09,-28.068342332018773
2007-07-10,-28.53157735800503
2007-07-11,-28.989795118282434
2007-07-12,-29.36835626154074
2007-07-13,-29.729673545121997
2007-07-16,-30.184395005548637
2007-07-17,-30.557739256600144
2007-07-18,-30.90425437508174
2007-07-19,-31.218193901514653
2007-07-20,-31.36953294770378
2007-07-23,-31.571287498881208
2007-07-24,-31.722676129087375
2007-07-25,-31.916039208509616
2007-07-26,-32.15997758842872
2007-07-27,-32.41250011256813
2007-07-30,-32.49557939359908
2007-07-31,-32.54642354427676
2007-08-01,-32.60727035994853
2007-08-02,-32.72959002108023
2007-08-03,-32.85497385379132
2007-08-06,-32.95135378521483
2007-08-07,-33.04587065186122
2007-08-08,-33.15663344783047
2007-08-09,-33.46108036875762
2007-08-10,-33.74889771664351
2007-08-13,-34.09932574343385
2007-08-14,-34.364957724115754
2007-08-15,-34.69377148340773
2007-08-16,-35.213928725188495
2007-08-17,-35.694727285853986
2007-08-20,-36.20725533454349
2007-08-21,-36.668186643936544
2007-08-22,-37.16281197920543
2007-08-23,-37.67942584604492
2007-08-24,-38.11830342262397
2007-08-27,-38.5870582179654
2007-08-28,-39.15410512399528
2007-08-29,-39.71876504032174
2007-08-30,-40.25884510307219
2007-08-31,-40.81504576716918
2007-09-04,-41.28193222177945
2007-09-05,-41.75310988542701
2007-09-06,-42.146811041949434
2007-09-07,-42.489711755597355
2007-09-10,-42.77313936471459
2007-09-11,-42.977594673114005
2007-09-12,-43.19470790339962
2007-09-13,-43.48395369131499
2007-09-14,-43.76745138057405
2007-09-17,-43.97254654538112
2007-09-18,-44.20562232581841
2007-09-19,-44.43303592576856
2007-09-20,-44.55358357219952
2007-09-21,-44.68609522702715
2007-09-24,-44.86437043621947
2007-09-25,-44.98377020058827
2007-09-26,-45.130027407128196
2007-09-27,-45.2719067297374
2007-09-28,-45.30574025332576
2007-10-01,-45.19589172944468
2007-10-02,-45.32907034571383
2007-10-03,-45.46107601052702
2007-10-04,-45.47908189661521
2007-10-05,-45.43260971232494
2007-10-08,-45.43599720402178
2007-10-09,-45.34341302035364
2007-10-10,-45.2271271736573
2007-10-11,-45.058589043254734
2007-10-12,-44.97450465299833
2007-10-15,-44.8036548240379
2007-10-16,-44.56409522544678
2007-10-17,-44.310304110002654
2007-10-18,-44.034075031776595
2007-10-19,-43.80601981566201
2007-10-22,-43.65149506742591
2007-10-23,-43.460297525342476
2007-10-24,-43.26973844279846
2007-10-25,-42.98784840797099
2007-10-26,-42.589017871175585
2007-10-29,-42.143514241817066
2007-10-30,-41.71638353467611
2007-10-31,-41.30043694872009
2007-11-01,-40.94780138578076
2007-11-02,-40.46480924361469
2007-11-05,-39.934910898091424
2007-11-06,-39.31306787573621
2007-11-07,-38.58582019395794
2007-11-08,-37.74782079550181
2007-11-09,-36.94127876572459
2007-11-12,-36.38936855061847
2007-11-13,-35.914732448145394
2007-11-14,-35.358255321872015
2007-11-15,-35.04719769239795
2007-11-16,-34.75432005648572
2007-11-19,-34.54450877690083
2007-11-20,-34.22082288575773
2007-11-21,-33.841204909739325
2007-11-23,-33.233668541537234
2007-11-26,-32.660500943660075
2007-11-27,-32.20334227630873
2007-11-28,-31.792696802636268
2007-11-29,-31.37758626885215
2007-11-30,-31.093314921238374
2007-12-03,-30.735499178340806
2007-12-04,-30.208997228686012
2007-12-05,-29.73206519300588
2007-12-06,-29.2058177142935
2007-12-07,-28.704575594487697
2007-12-10,-28.152739993248403
2007-12-11,-27.572758582254647
2007-12-12,-27.01877789446921
2007-12-13,-26.573345758296032
2007-12-14,-26.198941326010186
2007-12-17,-25.71105117164477
2007-12-18,-25.146480845000262
2007-12-19,-24.54158472559522
2007-12-20,-23.966677258807948
2007-12-21,-23.328918085402165
2007-12-24,-22.6551269136801
2007-12-26,-21.86949923519447
2007-12-27,-21.03731200427478
2007-12-28,-20.172661208981182
2007-12-31,-19.342315333813904
2008-01-02,-18.243174421356137
2008-01-03,-17.054272200685556
2008-01-04,-15.927919713729427
2008-01-07,-14.831439128374594
2008-01-08,-13.610143004255697
2008-01-09,-12.413383000488354
2008-01-10,-11.154198368907013
2008-01-11,-9.85684629139466
2008-01-14,-8.545107830664364
2008-01-15,-7.178698037939141
2008-01-16,-6.046689099301749
2008-01-17,-4.906086821991392
2008-01-18,-3.7724068242277404
2008-01-22,-2.5361851687435912
2008-01-23,-1.3760511521668084
2008-01-24,0.04284194556777621
2008-01-25,1.4217408921941157
2008-01-28,2.932762287082274
2008-01-29,4.40359594742233
2008-01-30,5.865886188601537
2008-01-31,7.311767937131991
2008-02-01,8.639280620098443
2008-02-04,9.913022860828814
2008-02-05,11.027060782285812
2008-02-06,12.21056286535215
2008-02-07,13.458197083263794
2008-02-08,14.770045445876203
2008-02-11,16.13174337713359
2008-02-12,17.30847295479102
2008-02-13,18.51167060460275
2008-02-14,19.709792927066285
2008-02-15,20.82699815801371
2008-02-19,22.139837208128128
2008-02-20,23.469319441207453
2008-02-21,24.89500154481548
2008-02-22,26.232289202668486
2008-02-25,27.498751086132465
2008-02-26,28.781981635530208
2008-02-27,30.20495169105468
2008-02-28,31.65947000875638
2008-02-29,33.15396684827175
2008-03-03,34.7103273592073
2008-03-04,36.06447316855936
2008-03-05,37.58709726525685
2008-03-06,38.98889396076706
2008-03-07,40.33915573736708
2008-03-10,41.619253757075896
2008-03-11,40.8554266874523
2008-03-12,42.19859183130139
2008-03-13,43.65012836257155
2008-03-14,45.0708207040702
2008-03-17,46.48097817027785
2008-03-18,47.88964885992527
2008-03-19,48.73634318791676
2008-03-20,49.337877640391156
2008-03-24,49.88226549534866
2008-03-25,50.60388683257246
2008-03-26,51.44832514297956
2008-03-27,52.25518215678137
2008-03-28,52.894896981115316
2008-03-31,53.396096920048336
2008-04-01,53.562424532058515
2008-04-02,53.82132938667507
2008-04-03,54.14199428776421
2008-04-04,54.49434494002466
2008-04-07,55.00013675438068
2008-04-08,55.388670077729486
2008-04-09,55.950526068995075
2008-04-10,56.49488291193202
2008-04-11,56.959079322300084
2008-04-14,57.443057744773846
2008-04-15,57.92535305221898
2008-04-16,58.46675760549773
2008-04-17,58.96891506620321
2008-04-18,59.187299178832674
2008-04-21,59.39644828459798
2008-04-22,59.61435311569019
2008-04-23,59.638512044134096
2008-04-24,59.47484122748634
2008-04-25,59.267253082270386
2008-04-28,59.12141035010936
2008-04-29,58.78077705136871
2008-04-30,58.3436467156267
2008-05-01,57.7942419104045
2008-05-02,57.31891576184901
2008-05-05,57.03449946173173
2008-05-06,56.7744087699847
2008-05-07,56.43783723374342
2008-05-08,56.1620006751776
2008-05-09,55.886336037293376
2008-05-12,55.56833763073789
2008-05-13,55.11199387027781
2008-05-14,54.61385608930782
2008-05-15,54.25913104120149
2008-05-16,54.11822451082095
2008-05-19,54.09934061605526
2008-05-20,54.26643122147807
2008-05-21,54.50233741529277
2008-05-22,54.64766610277255
2008-05-23,54.889246268206875
2008-05-27,54.926368888454526
2008-05-28,54.87345716974545
2008-05-29,54.544502261134106
2008-05-30,54.32558673795702
2008-06-02,54.16457215305254
2008-06-03,53.95736798061014
2008-06-04,53.70459049224807
2008-06-05,53.456977608346435
2008-06-06,53.40277950153784
2008-06-09,53.2465099124406
2008-06-10,52.84490901961555
2008-06-11,52.531620487829514
2008-06-12,52.073231943575784
2008-06-13,51.608764718585306
2008-06-16,51.327098774626755
2008-06-17,51.030616763231926
2008-06-18,50.850297095353504
2008-06-19,50.77093912398463
2008-06-20,50.67499416625385
2008-06-23,50.464158945582795
2008-06-24,50.26507485649327
2008-06-25,49.98015468728422
2008-06-26,49.90042587108356
2008-06-27,49.964232443859906
2008-06-30,50.025980779786195
2008-07-01,50.24312019373067
2008-07-02,50.444815099193384
2008-07-03,50.51390844860117
2008-07-07,50.5696509202342
2008-07-08,50.54813676458572
2008-07-09,50.56367673196916
2008-07-10,50.70562221085997
2008-07-11,51.069144737111145
2008-07-14,51.45844757883153
2008-07-15,51.86725059012155
2008-07-16,52.146902913394385
2008-07-17,52.48847051385887
2008-07-18,52.656816975837486
2008-07-21,52.83545400476139
2008-07-22,52.521784420987935
2008-07-23,52.44688521447807
2008-07-24,52.31825256838052
2008-07-25,52.250692605880346
2008-07-28,52.17602872901526
2008-07-29,52.007377535238426
2008-07-30,51.87257146606062
2008-07-31,51.792537923875145
2008-08-01,51.62553716385396
2008-08-04,51.35532811205127
2008-08-05,50.87240722175837
2008-08-06,50.368882614374456
2008-08-07,49.82978788522225
2008-08-08,49.17146031125372
2008-08-11,48.24587942321906
2008-08-12,47.20372973659439
2008-08-13,46.29477347682746
2008-08-14,45.22183607171278
2008-08-15,43.88587588218334
2008-08-18,42.73046124833106
2008-08-19,41.6996220019267
2008-08-20,40.59723454890404
2008-08-21,39.675764570521196
2008-08-22,38.65943987351527
2008-08-25,37.61187032326768
2008-08-26,36.561020227474685
2008-08-27,35.55707950124425
2008-08-28,34.56203887587158
2008-08-29,33.52320500828216
2008-09-02,32.247322265861115
2008-09-03,30.943669263846612
2008-09-04,29.510977311645856
2008-09-05,28.12835112733691
2008-09-08,26.840285394595927
2008-09-09,25.478295210686557
2008-09-10,23.83340859141265
2008-09-11,22.018935700750365
2008-09-12,20.363654054834143
2008-09-15,18.918164110320635
2008-09-16,17.41562046612363
2008-09-17,16.507215521432663
2008-09-18,16.05784196083753
2008-09-19,15.301382613778244
2008-09-22,14.921632200468416
2008-09-23,14.43462403825761
2008-09-24,13.937940565795572
2008-09-25,13.296604053830006
2008-09-26,12.76399591415303
2008-09-29,12.24228452885491
2008-09-30,11.568679790806403
2008-10-01,10.949355133067105
2008-10-02,9.950668487805707
2008-10-03,8.907596074784122
2008-10-06,8.25120173540968
2008-10-07,7.730567024924393
2008-10-08,7.367726519540888
2008-10-09,6.852703238767636
2008-10-10,6.103174819159818
2008-10-13,5.257127499941246
2008-10-14,4.34962559104873
2008-10-15,3.5916665002292163
2008-10-16,2.5038188257495673
2008-10-17,1.2375489638144561
2008-10-20,0.12785378593450147
2008-10-21,-1.2005710355583386
2008-10-22,-2.767557895970837
2008-10-23,-4.385267113877976
2008-10-24,-5.83055743992052
2008-10-27,-7.176415765496028
2008-10-28,-8.526698077104058
2008-10-29,-9.7383680346112
2008-10-30,-11.141139663844477
2008-10-31,-12.646783255317597
2008-11-03,-14.119307251700352
2008-11-04,-15.372004252265945
2008-11-05,-16.78829819710212
2008-11-06,-18.34596532819139
2008-11-07,-19.889536716229014
2008-11-10,-21.30160995146265
2008-11-12,-22.947756508549396
2008-11-13,-24.724925509979442
2008-11-14,-26.190751491106955
2008-11-17,-27.593208911194523
2008-11-18,-29.07685580075242
2008-11-19,-30.541551719975473
2008-11-20,-31.8444706166695
2008-11-21,-32.71477550017464
2008-11-24,-33.2588419826013
2008-11-25,-33.78811639659803
2008-11-26,-34.40834839940055
2008-11-28,-34.88749022154668
2008-12-01,-35.810606698036864
2008-12-02,-36.535630176145325
2008-12-03,-37.411861073439695
2008-12-04,-38.31430766919634
2008-12-05,-39.29983838338771
2008-12-08,-40.120604182577814
2008-12-09,-40.914461301307824
2008-12-10,-41.41870774521542
2008-12-11,-41.78019053955097
2008-12-12,-42.12720581222083
2008-12-15,-42.32374293908174
2008-12-16,-42.51808048191717
2008-12-17,-42.44910608975269
2008-12-18,-42.440321930384904
2008-12-19,-42.634424548474115
2008-12-22,-42.71035369551818
2008-12-23,-42.84688521180185
2008-12-24,-42.96458944991632
2008-12-26,-42.76255744545551
2008-12-29,-42.56953069300466
2008-12-30,-42.43769783255077
2008-12-31,-42.06343827723767
2009-01-02,-41.753771147755586
2009-01-05,-41.64058965209571
2009-01-06,-41.37381632490569
2009-01-07,-41.287041349931485
2009-01-08,-41.05136631733155
2009-01-09,-40.80589847464591
2009-01-12,-40.89254660537097
2009-01-13,-40.95327652278377
2009-01-14,-41.19725292350226
2009-01-15,-41.53334302654015
2009-01-16,-41.500378616710385
2009-01-21,-41.35258038609898
2009-01-22,-41.17474722076133
2009-01-23,-40.68964301697906
2009-01-26,-40.15355113287302
2009-01-27,-39.773084249311765
2009-01-28,-39.41373502276957
2009-01-29,-38.93961736531601
2009-01-30,-38.22876888931687
2009-02-02,-37.786648094814694
2009-02-03,-37.52567391508005
2009-02-04,-37.11907485331401
2009-02-05,-36.65862689909815
2009-02-06,-36.22469069047071
2009-02-09,-36.02641466895466
2009-02-10,-35.63681192663993
2009-02-11,-35.02374592455878
2009-02-12,-34.38956185886401
2009-02-13,-33.794185827188016
2009-02-18,-32.9450257202717
2009-02-19,-32.13013201088663
2009-02-20,-31.066578967991333
2009-02-23,-30.14940061215537
2009-02-24,-29.499187753221133
2009-02-25,-28.85675989872337
2009-02-26,-28.467065679378248
2009-02-27,-28.09264320313174
2009-03-02,-27.79336560221038
2009-03-03,-27.75691706156059
2009-03-04,-27.773336942577927
2009-03-05,-27.60902486603555
2009-03-06,-27.354299301003174
2009-03-09,-27.348555362526007
2009-03-10,-27.56886329205642
2009-03-11,-27.693782929008186
2009-03-12,-27.623770039037897
2009-03-13,-27.489400421833363
2009-03-16,-27.47682595949022
2009-03-17,-27.507874075652104
2009-03-18,-27.709882307928257
2009-03-19,-27.279993704433537
2009-03-20,-26.873186151455943
2009-03-23,-26.474773006048654
2009-03-24,-26.333574677021808
2009-03-25,-26.035852224348126
2009-03-26,-25.64396524856818
2009-03-27,-25.423111472533584
2009-03-30,-25.307572075449208
2009-03-31,-25.170991610366265
2009-04-01,-25.0020569302904
2009-04-02,-24.946997361432896
2009-04-03,-24.991160068242813
2009-04-06,-25.31335254794813
2009-04-07,-25.565539083653675
2009-04-08,-25.772343063924495
2009-04-09,-25.990817665314985
2009-04-13,-26.102615539639352
2009-04-14,-26.207497608071314
2009-04-15,-26.337654325853848
2009-04-16,-26.59971374493768
2009-04-17,-26.94088734565847
2009-04-20,-27.16422922408552
2009-04-21,-27.475426582022827
2009-04-22,-27.697957148205766
2009-04-23,-27.747227701867722
2009-04-24,-27.747971286666115
2009-04-27,-27.79464577811177
2009-04-28,-27.905529075400917
2009-04-29,-27.940474087672744
2009-04-30,-28.044200343317627
2009-05-01,-28.161932843110996
2009-05-04,-28.2090853820628
2009-05-05,-28.203074523537445
2009-05-06,-28.144220808536893
2009-05-07,-28.035051076410397
2009-05-08,-27.95245066117586
2009-05-11,-27.89788968051723
2009-05-12,-27.770704039369342
2009-05-13,-27.675096095584784
2009-05-14,-27.544756563328416
2009-05-15,-27.295569091077763
2009-05-18,-27.15866950655947
2009-05-19,-26.971224188263562
2009-05-20,-26.661099440914914
2009-05-21,-26.176086020819167
2009-05-22,-25.62782333871489
2009-05-27,-25.122949958101326
2009-05-28,-24.477928921012253
2009-05-29,-23.748625406430094
2009-06-01,-23.03617127484095
2009-06-02,-22.328512200208408
2009-06-03,-21.7760281437119
2009-06-04,-21.075220822028086
2009-06-05,-20.4784441105259
2009-06-08,-19.9931376273613
2009-06-09,-19.432231208286176
2009-06-10,-18.887239336435726
2009-06-11,-18.334649792014602
2009-06-12,-17.973834870524364
2009-06-15,-17.764777093509256
2009-06-16,-17.481762235836186
2009-06-17,-17.231749654883444
2009-06-18,-16.979173316617366
2009-06-19,-16.65476191563632
2009-06-22,-16.47508966926979
2009-06-23,-16.281367144995972
2009-06-24,-15.971801214788396
2009-06-25,-15.66108715674654
2009-06-26,-15.364648451222026
2009-06-29,-15.119278526487031
2009-06-30,-14.999604849132695
2009-07-01,-14.775097133584467
2009-07-02,-14.583319457951433
2009-07-07,-14.430126492134296
2009-07-08,-14.442093796418941
2009-07-09,-14.39297771334196
2009-07-10,-14.354482634430942
2009-07-13,-14.212008768486584
2009-07-14,-14.027945089186513
2009-07-15,-13.75988905931792
2009-07-16,-13.556170389682489
2009-07-17,-13.3453225011682
2009-07-20,-13.037274297449102
2009-07-21,-12.776073194058894
2009-07-22,-12.420903666952231
2009-07-23,-12.063344075717087
2009-07-24,-11.693966964169622
2009-07-27,-11.39938208775673
2009-07-28,-11.233716135961945
2009-07-29,-11.243000737225803
2009-07-30,-11.141244303016391
2009-07-31,-10.882280103131714
2009-08-03,-10.559676687058735
2009-08-04,-10.141268811427455
2009-08-05,-9.791913240911269
2009-08-06,-9.518254013136483
2009-08-07,-9.341128895426046
2009-08-10,-9.305928996609305
2009-08-11,-9.33514016904888
2009-08-12,-9.31219303529901
2009-08-13,-9.31711972100185
2009-08-14,-9.379296854631571
2009-08-17,-9.599369722973684
2009-08-18,-9.814848535072027
2009-08-19,-9.998587365932881
2009-08-20,-10.230050520980782
2009-08-21,-10.375953788060409
2009-08-24,-10.627698322378738
2009-08-25,-10.86817368617115
2009-08-26,-11.147550213416327
2009-08-27,-13.488325888486917
2009-08-28,-13.645485707558498
2009-08-31,-13.872653569925307
2009-09-01,-14.149851166992814
2009-09-02,-14.242071713343607
2009-09-03,-14.156267300453347
2009-09-04,-14.050978916955497
2009-09-09,-13.93709124233035
2009-09-10,-13.873149590665175
2009-09-11,-13.700294685191936
2009-09-14,-13.599642999077792
2009-09-15,-13.479114698777083
2009-09-16,-13.26348780267603
2009-09-17,-13.103924404859267
2009-09-18,-12.977081133800365
2009-09-21,-12.940816482582369
2009-09-22,-12.834968513709759
2009-09-23,-12.748382628020206
2009-09-24,-12.801017591576327
2009-09-25,-12.95474236527612
2009-09-28,-13.10351255900112
2009-09-29,-13.208305664564454
2009-09-30,-13.194998852356687
2009-10-01,-13.264405604346
2009-10-02,-13.332868759885823
2009-10-05,-13.368654374215213
2009-10-06,-13.17140440101522
2009-10-07,-12.936592840474946
2009-10-08,-12.621089351363866
2009-10-09,-12.456862927396141
2009-10-12,-12.242454199502538
2009-10-13,-11.955544752101073
2009-10-14,-11.730552145517082
2009-10-15,-11.651900967374129
2009-10-16,-11.579891066721478
2009-10-19,-11.430500585661695
2009-10-20,-11.254938783612692
2009-10-21,-11.025974711621497
2009-10-22,-10.834126980420324
2009-10-23,-10.682887512205399
2009-10-26,-10.684224349280457
2009-10-27,-10.809138446604186
2009-10-28,-11.021302870936463
2009-10-29,-11.103742176567291
2009-10-30,-11.242543176906144
2009-11-02,-11.260830927625141
2009-11-03,-10.968094491584685
2009-11-04,-10.644505376287713
2009-11-05,-10.243605707440846
2009-11-06,-9.74023323735837
2009-11-09,-9.197701472552833
2009-11-10,-8.635024609444795
2009-11-11,-7.932426603287009
2009-11-12,-7.339143806365831
2009-11-13,-6.66465433767581
2009-11-16,-5.86089001077355
2009-11-17,-5.0538525434626305
2009-11-18,-4.236244370238046
2009-11-19,-3.3551146607423785
2009-11-20,-2.466475196072638
2009-11-23,-1.325144854582236
2009-11-24,-0.23048595297615826
2009-11-25,0.966432102472579
2009-11-30,2.122565219064649
2009-12-01,3.4109647044690554
2009-12-02,4.770244506969641
